sitename,source,listing_name,building_name,apartment_number,address,add_lat,add_long,property_management_name,monthly_rent,property_type,bedroom_count,bathroom_count,apartment_size,amenities,property_image
killam.com,https://killamreit.com/apartments/halifax-ns/veronica-drive,Veronica Drive,Veronica Drive,-1,"33-41 Veronica Drive, Halifax B3N 3A4",-1,-1,-1,-1,-1,2,-1,-1,"Cat Friendly, Laundry (In Building), Parking Lot, Balcony","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Veronica3.png?itok=6SLGlsEJ, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Veronica1_0.png?itok=IhJwibfD, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Veronica2.png?itok=4r_P22Un, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/277137_2%20bdr%20kitchen.JPG?itok=zQdWdb3m, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/584604_2%20bedroom%20living%20room.JPG?itok=1l9p2s6t, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/467846_2%20BDR%20HALL.JPG?itok=uXgwDlP4"
killam.com,https://killamreit.com/apartments/halifax-ns/50-barkton-lane,50 Barkton Lane,50 Barkton Lane,-1,"50 Barkton Lane, Halifax B3M 4H8",-1,-1,-1,-1,-1,1,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Parking Lot, Elevator, Balcony, Wheelchair Accessible, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenokitchen.jpg?itok=_nQnEsXq, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenobathroom.jpg?itok=z_Vnyqf8, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonlivingspace.jpg?itok=UQonoLSB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane20_0.jpg?itok=XwWKiW4w, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane13_0.jpg?itok=3gS52gIj, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane17_0.jpg?itok=3m14PM0r, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane11_0.jpg?itok=8P-5Zb1e, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane8_0.jpg?itok=vVdGHORS, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane7.jpg?itok=Ax0_Ft1q, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4474_0.jpg?itok=-jZKKvFx"
killam.com,https://killamreit.com/apartments/halifax-ns/50-barkton-lane,50 Barkton Lane,50 Barkton Lane,-1,"50 Barkton Lane, Halifax B3M 4H8",-1,-1,-1,-1,-1,1,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Parking Lot, Elevator, Balcony, Wheelchair Accessible, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenokitchen.jpg?itok=_nQnEsXq, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenobathroom.jpg?itok=z_Vnyqf8, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonlivingspace.jpg?itok=UQonoLSB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane20_0.jpg?itok=XwWKiW4w, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane13_0.jpg?itok=3gS52gIj, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane17_0.jpg?itok=3m14PM0r, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane11_0.jpg?itok=8P-5Zb1e, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane8_0.jpg?itok=vVdGHORS, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane7.jpg?itok=Ax0_Ft1q, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4474_0.jpg?itok=-jZKKvFx"
killam.com,https://killamreit.com/apartments/halifax-ns/50-barkton-lane,50 Barkton Lane,50 Barkton Lane,-1,"50 Barkton Lane, Halifax B3M 4H8",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Parking Lot, Elevator, Balcony, Wheelchair Accessible, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenokitchen.jpg?itok=_nQnEsXq, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenobathroom.jpg?itok=z_Vnyqf8, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonlivingspace.jpg?itok=UQonoLSB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane20_0.jpg?itok=XwWKiW4w, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane13_0.jpg?itok=3gS52gIj, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane17_0.jpg?itok=3m14PM0r, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane11_0.jpg?itok=8P-5Zb1e, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane8_0.jpg?itok=vVdGHORS, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane7.jpg?itok=Ax0_Ft1q, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4474_0.jpg?itok=-jZKKvFx"
killam.com,https://killamreit.com/apartments/halifax-ns/50-barkton-lane,50 Barkton Lane,50 Barkton Lane,-1,"50 Barkton Lane, Halifax B3M 4H8",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Parking Lot, Elevator, Balcony, Wheelchair Accessible, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenokitchen.jpg?itok=_nQnEsXq, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenobathroom.jpg?itok=z_Vnyqf8, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonlivingspace.jpg?itok=UQonoLSB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane20_0.jpg?itok=XwWKiW4w, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane13_0.jpg?itok=3gS52gIj, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane17_0.jpg?itok=3m14PM0r, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane11_0.jpg?itok=8P-5Zb1e, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane8_0.jpg?itok=vVdGHORS, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane7.jpg?itok=Ax0_Ft1q, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4474_0.jpg?itok=-jZKKvFx"
killam.com,https://killamreit.com/apartments/halifax-ns/50-barkton-lane,50 Barkton Lane,50 Barkton Lane,-1,"50 Barkton Lane, Halifax B3M 4H8",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Parking Lot, Elevator, Balcony, Wheelchair Accessible, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenokitchen.jpg?itok=_nQnEsXq, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenobathroom.jpg?itok=z_Vnyqf8, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonlivingspace.jpg?itok=UQonoLSB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane20_0.jpg?itok=XwWKiW4w, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane13_0.jpg?itok=3gS52gIj, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane17_0.jpg?itok=3m14PM0r, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane11_0.jpg?itok=8P-5Zb1e, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane8_0.jpg?itok=vVdGHORS, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane7.jpg?itok=Ax0_Ft1q, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4474_0.jpg?itok=-jZKKvFx"
killam.com,https://killamreit.com/apartments/halifax-ns/50-barkton-lane,50 Barkton Lane,50 Barkton Lane,-1,"50 Barkton Lane, Halifax B3M 4H8",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Parking Lot, Elevator, Balcony, Wheelchair Accessible, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenokitchen.jpg?itok=_nQnEsXq, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonrenobathroom.jpg?itok=z_Vnyqf8, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/barktonlivingspace.jpg?itok=UQonoLSB, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane20_0.jpg?itok=XwWKiW4w, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane13_0.jpg?itok=3gS52gIj, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane17_0.jpg?itok=3m14PM0r, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane11_0.jpg?itok=8P-5Zb1e, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane8_0.jpg?itok=vVdGHORS, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/BarktonLane7.jpg?itok=Ax0_Ft1q, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4474_0.jpg?itok=-jZKKvFx"
killam.com,https://killamreit.com/apartments/halifax-ns/57-westgrove,57 Westgrove,57 Westgrove,-1,"57 Westgrove Place, Halifax B3M 3L7",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Laundry (In Building), Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20Kitchen%20-%20WEBSITE.png?itok=ywabKNq7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20Bathroom%20-%20WEBSITE.png?itok=UiRQI-X4, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20LivingRoom%20-%20WEBSITE.png?itok=9am7a6UV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4749.jpg?itok=1ld4Tkv9, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20Bedroom%20-%20WEBSITE.png?itok=CV3q9KBl"
killam.com,https://killamreit.com/apartments/halifax-ns/57-westgrove,57 Westgrove,57 Westgrove,-1,"57 Westgrove Place, Halifax B3M 3L7",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Laundry (In Building), Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20Kitchen%20-%20WEBSITE.png?itok=ywabKNq7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20Bathroom%20-%20WEBSITE.png?itok=UiRQI-X4, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20LivingRoom%20-%20WEBSITE.png?itok=9am7a6UV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4749.jpg?itok=1ld4Tkv9, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20Bedroom%20-%20WEBSITE.png?itok=CV3q9KBl"
killam.com,https://killamreit.com/apartments/halifax-ns/57-westgrove,57 Westgrove,57 Westgrove,-1,"57 Westgrove Place, Halifax B3M 3L7",-1,-1,-1,-1,-1,1,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Laundry (In Building), Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20Kitchen%20-%20WEBSITE.png?itok=ywabKNq7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20Bathroom%20-%20WEBSITE.png?itok=UiRQI-X4, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20LivingRoom%20-%20WEBSITE.png?itok=9am7a6UV, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4749.jpg?itok=1ld4Tkv9, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Westgrove%20-%20Bedroom%20-%20WEBSITE.png?itok=CV3q9KBl"
killam.com,https://killamreit.com/apartments/halifax-ns/95-knightsridge,95 Knightsridge,95 Knightsridge,-1,"95 Knightsridge Drive, Halifax B3M 3X4",-1,-1,-1,-1,-1,2,-1,-1,"Cat Friendly, Laundry (In Building), Elevator, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR2-2.jpg?itok=FDd-TP0q, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR10.jpg?itok=CFhG-Fqw, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR2%5B2%5D.jpg?itok=bftwie22, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95Knight%20%2851%29%5B2%5D.jpg?itok=5wP4LLDn, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR6-Recovered.jpg?itok=wec0uejx, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95%20Knightsridge2.png?itok=oYhsEnZ7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95%20Knightsridge2.png?itok=oYhsEnZ7"
killam.com,https://killamreit.com/apartments/halifax-ns/95-knightsridge,95 Knightsridge,95 Knightsridge,-1,"95 Knightsridge Drive, Halifax B3M 3X4",-1,-1,-1,-1,-1,2,-1,-1,"Cat Friendly, Laundry (In Building), Elevator, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR2-2.jpg?itok=FDd-TP0q, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR10.jpg?itok=CFhG-Fqw, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR2%5B2%5D.jpg?itok=bftwie22, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95Knight%20%2851%29%5B2%5D.jpg?itok=5wP4LLDn, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR6-Recovered.jpg?itok=wec0uejx, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95%20Knightsridge2.png?itok=oYhsEnZ7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95%20Knightsridge2.png?itok=oYhsEnZ7"
killam.com,https://killamreit.com/apartments/halifax-ns/95-knightsridge,95 Knightsridge,95 Knightsridge,-1,"95 Knightsridge Drive, Halifax B3M 3X4",-1,-1,-1,-1,-1,2,-1,-1,"Cat Friendly, Laundry (In Building), Elevator, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR2-2.jpg?itok=FDd-TP0q, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR10.jpg?itok=CFhG-Fqw, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR2%5B2%5D.jpg?itok=bftwie22, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95Knight%20%2851%29%5B2%5D.jpg?itok=5wP4LLDn, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR6-Recovered.jpg?itok=wec0uejx, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95%20Knightsridge2.png?itok=oYhsEnZ7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95%20Knightsridge2.png?itok=oYhsEnZ7"
killam.com,https://killamreit.com/apartments/halifax-ns/95-knightsridge,95 Knightsridge,95 Knightsridge,-1,"95 Knightsridge Drive, Halifax B3M 3X4",-1,-1,-1,-1,-1,2,-1,-1,"Cat Friendly, Laundry (In Building), Elevator, Balcony, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR2-2.jpg?itok=FDd-TP0q, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR10.jpg?itok=CFhG-Fqw, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR2%5B2%5D.jpg?itok=bftwie22, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95Knight%20%2851%29%5B2%5D.jpg?itok=5wP4LLDn, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/Untitled_HDR6-Recovered.jpg?itok=wec0uejx, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95%20Knightsridge2.png?itok=oYhsEnZ7, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/95%20Knightsridge2.png?itok=oYhsEnZ7"
killam.com,https://killamreit.com/apartments/halifax-ns/9-sybyl-court,9 Sybyl Court,9 Sybyl Court,-1,"9 Sybyl Court, Halifax B3M 1G7",-1,-1,-1,-1,-1,2,-1,-1,"Heat Included, Hot Water Included, Cat Friendly, Security","http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/9sybyl.jpg?itok=qrWrTkXb, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4906.jpg?itok=7rv9ku0D, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4909.jpg?itok=sJH7zxYv, http://killamreit.com/sites/default/files/styles/property_page_hero/public/Hero%20Shots/NS/_KMP4913.jpg?itok=uObFHRqw"
